CIFName,MaxInPlane,MinInPlane,MaxOutPlane,MinOutPlane,MaxTilt,MinTilt,MaxOctAngleVariance,MinOctAngleVariance
pbe_0_00000000.vasp,32.46913094805592,31.85477327040593,1.1106621625189064,0.9092653472685015,32.48054963336139,31.872209300351187,93.80914536425455,5.723699813440774
pbe_0_00000101.vasp,34.755629078119085,28.989700339468698,6.898828671678274,0.03359882145943516,34.9660447554038,29.7323735778526,94.32880869516151,6.802479433956165
pbe_0_00001010.vasp,34.53065180828068,29.332031169829833,7.314041864821689,0.08671959291717712,34.757531276389926,30.151396706903,96.22478108489838,9.650029597333791
pbe_0_00001111.vasp,33.54263337285488,27.38714952325833,2.7663723131273343,0.07311238266004239,33.542291982830875,27.38639625385909,95.00473597200119,6.712319756399469
pbe_0_01010000.vasp,34.958647072712466,29.77946389504882,6.6581652836811145,0.06455716414703261,35.161932513639414,30.21396658602356,96.01791235279575,9.270042805531254
pbe_0_01010101.vasp,33.015287264457385,31.48539947772997,12.1586886634243,0.6356293142092966,33.62434238595665,31.68572989364901,96.96076962075969,16.800941136280684
pbe_0_01011010.vasp,33.40578477610589,29.015531694119574,0.8734745492339755,0.10441539109234554,33.407504063339985,29.01570399878358,93.15266123598778,6.203009249013316
pbe_0_01011111.vasp,35.027379837745855,29.13553132679459,7.506744881646739,0.04429568598402511,35.15752237351077,30.00727519711907,97.27194246498671,10.317125386796874
pbe_0_10100000.vasp,34.903099063707515,29.40128388365747,6.8451101049857925,0.07245572399907019,35.1067180985618,29.729205040913712,94.36745385129329,6.817849741596885
pbe_0_10100101.vasp,33.790463814999214,28.899779673610823,2.0079716910932177,0.32644283368966853,33.792137253276564,28.901471709884504,91.41996353987454,0.9771446967940952
pbe_0_10101010.vasp,33.014478738808776,31.36487944670222,12.400074836832147,0.6215280798631113,33.71890599710437,31.680492133183805,96.99593779697946,17.467304551071695
pbe_0_10101111.vasp,34.91780040589802,29.199435983891817,7.5176940272428965,0.12967741744660088,35.046641443146,30.072129171879993,94.39519949970737,8.7892012651266
pbe_0_11110000.vasp,33.4242422555059,27.704855927138908,2.578131723963878,0.024416580378670005,33.42198640225902,27.702252143111593,95.02110488788706,6.600568926884503
pbe_0_11110101.vasp,34.949083970199155,29.784116532060096,6.7400098808367375,0.14494901419053008,35.09495047536166,30.277703838557017,94.3486488095162,8.473406143560378
pbe_0_11111010.vasp,34.90472227744013,29.61256597071977,6.705975449666255,0.28081265134784417,35.03904233291672,30.107138535371405,97.36445531720658,10.430231077127873
pbe_0_11111111.vasp,31.5542276506969,30.69431084421828,0.2604177130642711,0.0058734981828081345,31.555197527857246,30.69431135425529,94.32184380375097,8.515781024131813
pbe_1_00000000.vasp,31.939227117656202,31.19077174734886,11.819697762641141,11.65047142023326,33.851859408417084,33.10168073297348,92.43573600538912,2.9508404847961516
pbe_1_00000101.vasp,40.44114911471138,23.017283773509774,12.887909849014505,5.09671111289714,40.67110803873652,23.54575611327249,95.4875830236271,11.56697362745106
pbe_1_00001010.vasp,40.19091959858858,22.978289489408212,12.933730670670997,5.324537565919002,40.43527921077302,23.555424101468617,95.2010878177439,11.458783421280383
